timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-26 19:50:32.952,877,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","11,5,6,5,4","8,4,7,4,27","27,26,26,27,21","13,6,11,7,15","115,0,21,10,80","110,1,10,15,3","0.03,-99.00,0.00,0.03,0.23","0.03,0.00,0.05,0.03,0.00","4.0,8.0,5.0,4.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,14.7","412,566,212,425,76","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,-1.00,0.00,0.00","75888,4613,-99,11593,4770","0.00,0.00,-1.00,0.00,0.00","452428,305341,731739,977699,374173","-1.0,-1.0,-1.0,-1.0,0.7","0,0,0,0,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","87,95,89,91,-99","71,8,5,4,-99","20,20,20,20,20","{-74,-83,-83,-256},{-78,-87,-87,-256},{-83,-91,-91,-256}","{31.20,70.80,-20.00,-20.00},{56.80,41.20,-20.00,-20.00},{31.20,66.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:33.976,884,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,6,3,9,3","4,5,4,12,13","27,26,26,24,22","8,6,8,9,4","4,16,4,24,13","8,20,6,11,7","0.00,0.02,0.00,0.00,0.18","0.00,0.00,0.00,0.00,0.00","5.0,-99.0,3.0,1.0,-1.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,14.0,12.4","177,1421,303,287,109","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.00,0.00,0.00,0.00","-99,3277,8877,7108,1945","-1.00,0.00,0.00,0.00,0.00","456379,464770,563844,400006,510969","-1.0,-1.0,-1.0,1.0,0.0","0,0,0,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.05","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","91,-99,88,88,85","5,-99,3,216,359","20,20,20,20,20","{-80,-82,-82,-256},{-74,-86,-86,-256},{-84,-92,-92,-256}","{5.60,43.40,-20.00,-20.00},{5.60,15.10,-20.00,-20.00},{-20.00,13.90,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:35.002,892,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,6,5,4,3","4,7,4,27,8","26,26,27,21,22","6,11,7,15,4","0,21,10,80,10","1,10,15,3,3","-99.00,0.00,0.03,0.23,0.11","0.00,0.05,0.03,0.00,0.06","8.0,5.0,4.0,-99.0,2.0","0.0,0.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,14.7,9.0","566,212,425,76,113","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,0.00,0.00,0.00","4613,-99,11593,4770,5613","0.00,-1.00,0.00,0.00,0.00","305341,731739,977699,374173,344798","-1.0,-1.0,-1.0,0.7,0.0","0,0,0,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","95,89,91,-99,88","8,5,4,-99,124","20,20,20,20,20","{-84,-84,-84,-256},{-81,-89,-89,-256},{-83,-93,-93,-256}","{5.60,18.40,-20.00,-20.00},{56.80,-8.80,-20.00,-20.00},{31.20,65.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:36.028,901,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,3,9,3,6","5,4,12,13,7","26,26,24,22,20","6,8,9,4,6","16,4,24,13,6","20,6,11,7,3","0.02,0.00,0.00,0.18,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,3.0,1.0,-1.0,-3.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,14.0,12.4,10.2","1421,303,287,109,58","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,-1.00","3277,8877,7108,1945,-99","0.00,0.00,0.00,0.00,-1.00","464770,563844,400006,510969,590732","-1.0,-1.0,1.0,0.0,0.0","0,0,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.05,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,88,88,85,86","-99,3,216,359,446","20,20,20,20,20","{-74,-81,-81,-256},{-79,-93,-93,-256},{-79,-95,-95,-256}","{31.20,69.40,-20.00,-20.00},{-20.00,14.60,11.90,14.90},{-20.00,40.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:37.050,908,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,5,4,3,8","7,4,27,8,5","26,27,21,22,22","11,7,15,4,5","21,10,80,10,12","10,15,3,3,29","0.00,0.03,0.23,0.11,0.08","0.05,0.03,0.00,0.06,0.02","5.0,4.0,-99.0,2.0,-2.0","0.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,14.7,9.0,11.9","212,425,76,113,530","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.00,0.00,0.00,0.00","-99,11593,4770,5613,10172","-1.00,0.00,0.00,0.00,0.00","731739,977699,374173,344798,388338","-1.0,-1.0,0.7,0.0,0.0","0,0,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","89,91,-99,88,85","5,4,-99,124,355","20,20,20,20,20","{-74,-88,-88,-256},{-83,-91,-91,-256},{-79,-95,-95,-256}","{5.60,69.40,-20.00,-20.00},{31.20,66.10,-20.00,-20.00},{56.80,65.50,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:38.075,915,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,9,3,6,4","4,12,13,7,28","26,24,22,20,22","8,9,4,6,13","4,24,13,6,198","6,11,7,3,8","0.00,0.00,0.18,0.00,0.10","0.00,0.00,0.00,0.00,0.13","3.0,1.0,-1.0,-3.0,3.0","0.0,0.0,0.0,0.0,0.0","-1.0,14.0,12.4,10.2,13.2","303,287,109,58,75","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,-1.00,0.01","8877,7108,1945,-99,21867","0.00,0.00,0.00,-1.00,0.00","563844,400006,510969,590732,1107505","-1.0,1.0,0.0,0.0,0.5","0,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.05,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","88,88,85,86,83","3,216,359,446,79","20,20,20,20,20","{-78,-87,-87,-256},{-84,-92,-92,-256},{-79,-95,-95,-89}","{56.80,41.20,-20.00,-20.00},{-20.00,13.90,-20.00,-20.00},{56.80,12.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:39.102,922,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,4,3,8,7","4,27,8,5,4","27,21,22,22,21","7,15,4,5,6","10,80,10,12,6","15,3,3,29,6","0.03,0.23,0.11,0.08,0.00","0.03,0.00,0.06,0.02,0.05","4.0,-99.0,2.0,-2.0,-2.0","0.0,-99.0,0.0,0.0,0.0","-1.0,14.7,9.0,11.9,10.0","425,76,113,530,232","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,-1.00","11593,4770,5613,10172,-99","0.00,0.00,0.00,0.00,-1.00","977699,374173,344798,388338,881888","-1.0,0.7,0.0,0.0,0.8","0,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","91,-99,88,85,83","4,-99,124,355,367","20,20,20,20,20","{-74,-86,-86,-256},{-83,-93,-93,-256},{-75,-91,-91,-256}","{5.60,15.10,-20.00,-20.00},{31.20,65.70,-20.00,-20.00},{31.20,66.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:40.141,929,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","9,3,6,4,4","12,13,7,28,5","24,22,20,22,22","9,4,6,13,4","24,13,6,198,2","11,7,3,8,9","0.00,0.18,0.00,0.10,0.00","0.00,0.00,0.00,0.13,0.00","1.0,-1.0,-3.0,3.0,-3.0","0.0,0.0,0.0,0.0,0.0","14.0,12.4,10.2,13.2,12.5","287,109,58,75,253","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,-1.00,0.01,0.01","7108,1945,-99,21867,6638","0.00,0.00,-1.00,0.00,0.00","400006,510969,590732,1107505,1182507","1.0,0.0,0.0,0.5,0.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.05,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","88,85,86,83,82","216,359,446,79,440","20,20,20,20,20","{-81,-89,-89,-256},{-79,-95,-95,-256},{-83,-93,-93,-256}","{56.80,-8.80,-20.00,-20.00},{-20.00,40.60,-20.00,-20.00},{-20.00,39.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:41.168,936,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,3,8,7,10","27,8,5,4,34","21,22,22,21,23","15,4,5,6,13","80,10,12,6,724","3,3,29,6,44","0.23,0.11,0.08,0.00,0.06","0.00,0.06,0.02,0.05,0.06","-99.0,2.0,-2.0,-2.0,-2.0","-99.0,0.0,0.0,0.0,0.0","14.7,9.0,11.9,10.0,14.5","76,113,530,232,596","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,-1.00,0.01","4770,5613,10172,-99,24923","0.00,0.00,0.00,-1.00,0.00","374173,344798,388338,881888,3052093","0.7,0.0,0.0,0.8,0.8","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.02,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,88,85,83,84","-99,124,355,367,340","20,20,20,20,20","{-79,-93,-93,-256},{-79,-95,-95,-256},{-79,-95,-95,-93}","{-20.00,14.60,11.90,14.90},{56.80,65.50,-20.00,-20.00},{5.60,14.90,12.70,14.80}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:42.206,943,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,6,4,4,16","13,7,28,5,18","22,20,22,22,23","4,6,13,4,8","13,6,198,2,140","7,3,8,9,91","0.18,0.00,0.10,0.00,0.08","0.00,0.00,0.13,0.00,0.02","-1.0,-3.0,3.0,-3.0,1.0","0.0,0.0,0.0,0.0,0.0","12.4,10.2,13.2,12.5,14.8","109,58,75,253,1236","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,0.01,0.01,-1.00","1945,-99,21867,6638,-99","0.00,-1.00,0.00,0.00,-1.00","510969,590732,1107505,1182507,3325023","0.0,0.0,0.5,0.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.05,0.00,0.00,0.00,0.01","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","85,86,83,82,84","359,446,79,440,226","20,20,20,20,20","{-83,-91,-91,-256},{-79,-95,-95,-89},{-82,-93,-93,-92}","{31.20,66.10,-20.00,-20.00},{56.80,12.60,-20.00,-20.00},{31.20,-10.60,17.40,15.90}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:43.237,950,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,8,7,10,15","8,5,4,34,13","22,22,21,23,24","4,5,6,13,10","10,12,6,724,207","3,29,6,44,114","0.11,0.08,0.00,0.06,0.03","0.06,0.02,0.05,0.06,0.03","2.0,-2.0,-2.0,-2.0,1.0","0.0,0.0,0.0,0.0,0.0","9.0,11.9,10.0,14.5,14.3","113,530,232,596,1159","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,-1.00,0.01,0.00","5613,10172,-99,24923,139738","0.00,0.00,-1.00,0.00,0.00","344798,388338,881888,3052093,4969617","0.0,0.0,0.8,0.8,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.00,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","88,85,83,84,85","124,355,367,340,225","20,20,20,20,20","{-84,-92,-92,-256},{-75,-91,-91,-256},{-77,-92,-92,-91}","{-20.00,13.90,-20.00,-20.00},{31.20,66.10,-20.00,-20.00},{5.60,15.70,15.40,20.20}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:44.268,957,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,4,4,16,9","7,28,5,18,7","20,22,22,23,23","6,13,4,8,9","6,198,2,140,108","3,8,9,91,54","0.00,0.10,0.00,0.08,0.16","0.00,0.13,0.00,0.02,0.00","-3.0,3.0,-3.0,1.0,-1.0","0.0,0.0,0.0,0.0,0.0","10.2,13.2,12.5,14.8,14.8","58,75,253,1236,8293","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,-1.00,0.01","-99,21867,6638,-99,116443","-1.00,0.00,0.00,-1.00,0.00","590732,1107505,1182507,3325023,7095328","0.0,0.5,0.0,1.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.01,0.01","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","86,83,82,84,84","446,79,440,226,275","20,20,20,20,20","{-83,-93,-93,-256},{-83,-93,-93,-256},{-79,-92,-92,-94}","{31.20,65.70,-20.00,-20.00},{-20.00,39.00,-20.00,-20.00},{-20.00,-10.30,21.80,15.30}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:45.298,964,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","8,7,10,15,4","5,4,34,13,35","22,21,23,24,24","5,6,13,10,14","12,6,724,207,326","29,6,44,114,18","0.08,0.00,0.06,0.03,0.08","0.02,0.05,0.06,0.03,0.09","-2.0,-2.0,-2.0,1.0,-3.0","0.0,0.0,0.0,0.0,0.0","11.9,10.0,14.5,14.3,13.7","530,232,596,1159,5301","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,0.01,0.00,-1.00","10172,-99,24923,139738,-99","0.00,-1.00,0.00,0.00,-1.00","388338,881888,3052093,4969617,4703356","0.0,0.8,0.8,1.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.02,0.00,0.02,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","85,83,84,85,82","355,367,340,225,402","20,20,20,20,20","{-79,-95,-95,-256},{-79,-95,-95,-93},{-78,-89,-89,-256}","{-20.00,40.60,-20.00,-20.00},{5.60,14.90,12.70,14.80},{-20.00,68.80,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:46.332,973,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,16,9,3","28,5,18,7,36","22,22,23,23,23","13,4,8,9,15","198,2,140,108,408","8,9,91,54,18","0.10,0.00,0.08,0.16,0.07","0.13,0.00,0.02,0.00,0.05","3.0,-3.0,1.0,-1.0,-4.0","0.0,0.0,0.0,0.0,0.0","13.2,12.5,14.8,14.8,14.4","75,253,1236,8293,163","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,0.01","21867,6638,-99,116443,26145","0.00,0.00,-1.00,0.00,0.00","1107505,1182507,3325023,7095328,7952069","0.5,0.0,1.0,1.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.01,0.01,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","83,82,84,84,83","79,440,226,275,435","20,20,20,20,20","{-79,-95,-95,-256},{-82,-93,-93,-92},{-82,-98,-98,-93}","{56.80,65.50,-20.00,-20.00},{31.20,-10.60,17.40,15.90},{31.20,16.30,25.90,22.20}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:47.359,980,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,10,15,4,4","4,34,13,35,31","21,23,24,24,24","6,13,10,14,13","6,724,207,326,284","6,44,114,18,15","0.00,0.06,0.03,0.08,0.07","0.05,0.06,0.03,0.09,0.00","-2.0,-2.0,1.0,-3.0,-3.0","0.0,0.0,0.0,0.0,0.0","10.0,14.5,14.3,13.7,14.1","232,596,1159,5301,175","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.00,-1.00,0.01","-99,24923,139738,-99,19792","-1.00,0.00,0.00,-1.00,0.00","881888,3052093,4969617,4703356,11852621","0.8,0.8,1.0,1.0,0.9","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","83,84,85,82,85","367,340,225,402,404","20,20,20,20,20","{-79,-95,-95,-89},{-77,-92,-92,-91},{-71,-88,-88,-86}","{56.80,12.60,-20.00,-20.00},{5.60,15.70,15.40,20.20},{-20.00,-8.90,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:48.387,987,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,16,9,3,4","5,18,7,36,14","22,23,23,23,23","4,8,9,15,6","2,140,108,408,33","9,91,54,18,16","0.00,0.08,0.16,0.07,0.06","0.00,0.02,0.00,0.05,0.03","-3.0,1.0,-1.0,-4.0,-4.0","0.0,0.0,0.0,0.0,0.0","12.5,14.8,14.8,14.4,13.7","253,1236,8293,163,224","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,0.01","6638,-99,116443,26145,15450","0.00,-1.00,0.00,0.00,0.00","1182507,3325023,7095328,7952069,9973290","0.0,1.0,1.0,1.0,0.9","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.01,0.01,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","82,84,84,83,83","440,226,275,435,414","20,20,20,20,20","{-75,-91,-91,-256},{-79,-92,-92,-94},{-77,-92,-92,-87}","{31.20,66.10,-20.00,-20.00},{-20.00,-10.30,21.80,15.30},{5.70,-7.30,22.00,26.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:49.423,994,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","10,15,4,4,4","34,13,35,31,14","23,24,24,24,24","13,10,14,13,5","724,207,326,284,32","44,114,18,15,16","0.06,0.03,0.08,0.07,0.13","0.06,0.03,0.09,0.00,0.00","-2.0,1.0,-3.0,-3.0,-3.0","0.0,0.0,0.0,0.0,0.0","14.5,14.3,13.7,14.1,14.4","596,1159,5301,175,234","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.00,-1.00,0.01,-1.00","24923,139738,-99,19792,-99","0.00,0.00,-1.00,0.00,-1.00","3052093,4969617,4703356,11852621,7597961","0.8,1.0,1.0,0.9,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.02,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","84,85,82,85,83","340,225,402,404,386","20,20,20,20,20","{-83,-93,-93,-256},{-78,-89,-89,-256},{-80,-88,-88,-256}","{-20.00,39.00,-20.00,-20.00},{-20.00,68.80,-20.00,-20.00},{6.00,70.70,31.60,30.70}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:50.460,1001,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","16,9,3,4,6","18,7,36,14,12","23,23,23,23,23","8,9,15,6,4","140,108,408,33,9","91,54,18,16,17","0.08,0.16,0.07,0.06,0.03","0.02,0.00,0.05,0.03,0.00","1.0,-1.0,-4.0,-4.0,-99.0","0.0,0.0,0.0,0.0,-99.0","14.8,14.8,14.4,13.7,14.7","1236,8293,163,224,277","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,0.01,0.01","-99,116443,26145,15450,20927","-1.00,0.00,0.00,0.00,0.00","3325023,7095328,7952069,9973290,10176452","1.0,1.0,1.0,0.9,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.01,0.01,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","84,84,83,83,-99","226,275,435,414,-99","20,20,20,20,20","{-79,-95,-95,-93},{-82,-98,-98,-93},{-74,-88,-88,-256}","{5.60,14.90,12.70,14.80},{31.20,16.30,25.90,22.20},{-19.90,-7.00,33.90,25.40}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:51.487,1008,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","15,4,4,4,6","13,35,31,14,17","24,24,24,24,24","10,14,13,5,7","207,326,284,32,74","114,18,15,16,24","0.03,0.08,0.07,0.13,0.05","0.03,0.09,0.00,0.00,0.00","1.0,-3.0,-3.0,-3.0,-5.0","0.0,0.0,0.0,0.0,0.0","14.3,13.7,14.1,14.4,14.5","1159,5301,175,234,319","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,0.01,-1.00,0.01","139738,-99,19792,-99,25085","0.00,-1.00,0.00,-1.00,0.00","4969617,4703356,11852621,7597961,12997009","1.0,1.0,0.9,1.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","85,82,85,83,82","225,402,404,386,412","20,20,20,20,20","{-82,-93,-93,-92},{-71,-88,-88,-86},{-73,-91,-91,-256}","{31.20,-10.60,17.40,15.90},{-20.00,-8.90,-20.00,-20.00},{5.60,19.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:52.524,1015,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,4,6,6","35,31,14,17,7","24,24,24,24,24","14,13,5,7,3","326,284,32,74,1","18,15,16,24,7","0.08,0.07,0.13,0.05,0.10","0.09,0.00,0.00,0.00,0.00","-3.0,-3.0,-3.0,-5.0,-6.0","0.0,0.0,0.0,0.0,0.0","13.7,14.1,14.4,14.5,14.0","5301,175,234,319,244","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,-1.00,0.01,0.01","-99,19792,-99,25085,4055","-1.00,0.00,-1.00,0.00,0.00","4703356,11852621,7597961,12997009,10490267","1.0,0.9,1.0,1.0,0.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","82,85,83,82,82","402,404,386,412,481","20,20,20,20,20","{-79,-92,-92,-94},{-80,-88,-88,-256},{-75,-91,-91,-256}","{-20.00,-10.30,21.80,15.30},{6.00,70.70,31.60,30.70},{5.60,68.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 19:50:53.559,1022,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,4,6,2,2","36,14,12,10,6","23,23,23,25,25","15,6,4,3,2","408,33,9,4,1","18,16,17,3,3","0.07,0.06,0.03,0.05,0.00","0.05,0.03,0.00,0.00,0.00","-4.0,-4.0,-99.0,-3.0,-5.0","0.0,0.0,-99.0,0.0,0.0","14.4,13.7,14.7,14.0,14.5","163,224,277,95,72","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,0.01,-1.00,0.01","26145,15450,20927,-99,6356","0.00,0.00,0.00,-1.00,0.00","7952069,9973290,10176452,7864604,13119921","1.0,0.9,1.0,0.0,0.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","83,83,-99,79,83","435,414,-99,409,485","20,20,20,20,20","{-78,-89,-89,-256},{-74,-88,-88,-256},{-80,-91,-91,-256}","{-20.00,68.80,-20.00,-20.00},{-19.90,-7.00,33.90,25.40},{31.20,15.40,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
